MovieID,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website
2590,Hideous Kinky,1998,R,16 Apr 1999,98 min,"Adventure, Drama, Romance",Gillies MacKinnon,"Esther Freud, Billy MacKinnon","Kate Winslet, Bella Riza, Saïd Taghmaoui","Hideous Kinky is the story of two sisters (seven and five years old) traveling with their hippie mother from London to Morocco. They encounter many adventures, new experiences, and interesting culture as they tag along on their mother's search for freedom and love. It is told through the eyes of the youngest girl, and we learn her observations on life, Mum, and determined sister, Bea.","English, French, Arabic","United Kingdom, France",1 win,https://m.media-amazon.com/images/M/MV5BMTk1MDQ5NzI2M15BMl5BanBnXkFtZTcwNzE0MzEyMQ@@._V1_SX300.jpg,N/A,6.0,"6,854",tt0136244,movie,N/A,"$1,263,279",N/A,N/A
2592,The Joyriders,1999,PG-13,16 Apr 1999,100 min,"Crime, Drama",Bradley Battersby,"Jeff Spiegel, Bradley Battersby","Martin Landau, Kris Kristofferson, Shawn Hatosy","A suicidal older man, Gordon Trout, is kidnapped for his car and money by three runaway teenagers who live on the streets. Their experiences together make them a close-knit family, but the nature of the crime committed could tear them apart. The intricacies of these complex relationships are explored through an emotional story with twists and turns.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNWRhYTFhMzEtYzBiOC00MTkzLTlhODEtNTEyYjcxZmYxNGNhXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.9,505,tt0139394,movie,N/A,"$26,999",N/A,N/A
2596,SLC Punk!,1998,R,16 Apr 1999,97 min,"Comedy, Drama, Music",James Merendino,James Merendino,"Matthew Lillard, Michael A. Goorjian, Annabeth Gish","Two punks live in Salt Lake City. The film covers their all-day routine. The realism of the character-narrated movie may be discussed. One of the punks gets ill, stays in hospital for three weeks, comes out again. Three parties are covered and one concert including a fight between punks, rednecks and others.",English,United States,2 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BNmQ1YWNkMDgtNjY3OC00MTcwLTljODktZmZjMTJkNmU5MDQzXkEyXkFqcGc@._V1_SX300.jpg,50,7.4,"33,598",tt0133189,movie,N/A,"$299,569",N/A,N/A
2597,Lost,1999,N/A,N/A,N/A,N/A,Sean Stanek,N/A,"Francesca Orsi, Ted Jan Roberts",N/A,N/A,United States,N/A,N/A,N/A,4.2,5,tt0226985,movie,N/A,N/A,N/A,N/A
2598,Pushing Tin,1999,R,23 Apr 1999,124 min,"Comedy, Drama, Romance",Mike Newell,"Darcy Frey, Glen Charles, Les Charles","John Cusack, Billy Bob Thornton, Cate Blanchett","Nick and the other boys (and Vicki Lewis) working the hotspot of air traffic control in New York are impressed with themselves, to say the least. They thrive on the no-room-for-error, fast-paced job and let it infect their lives. The undisputed king of pushing tin, ""The Zone"" Falzone, rules his workplace and his wedded life with the same short-attention span that gets planes where they need to be in the nick of time. That is, until Russell Bell, a new transfer with a reputation for recklessness but a record of pure perfection shatters the tensely-held status quo. The game of one-upmanship between the two flies so high as to lead Nick into Russell's bed with his wife. His sanity slipping just as fast as his hold on #1, Cusack's controller is thrown out-of-control when Thornton's wanderer quietly leaves town. Nick must now find a way to regain his sanity and repair his marriage before he breaks down completely.","English, French","Germany, United States",2 nominations,https://m.media-amazon.com/images/M/MV5BNjc4ZWI0YjktMDgyZS00MTUzLTllYTQtMjhhNzAyZmFkMTY0XkEyXkFqcGc@._V1_SX300.jpg,47,6.0,"30,705",tt0120797,movie,N/A,"$8,408,835",N/A,N/A
2599,Election,1999,R,07 May 1999,103 min,"Comedy, Romance",Alexander Payne,"Tom Perrotta, Alexander Payne, Jim Taylor","Matthew Broderick, Reese Witherspoon, Loren Nelson","The high school Class President election is approaching and it looks like Tracy Flick is going to win, unopposed. However, teacher Jim McAllister has other plans. He convinces jock Paul Metzler to run, sparking off an interesting chain of events.","English, Spanish",United States,Nominated for 1 Oscar. 16 wins & 34 nominations total,https://m.media-amazon.com/images/M/MV5BYjViYWQ4NjAtZmUzNy00Nzg5LWJkMzctMTgwOTRhNjdjYWI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,83,7.2,"106,362",tt0126886,movie,N/A,"$14,902,041",N/A,N/A
2600,eXistenZ,1999,R,23 Apr 1999,97 min,"Horror, Mystery, Sci-Fi",David Cronenberg,David Cronenberg,"Jude Law, Jennifer Jason Leigh, Ian Holm","Allegra Geller, the leading game designer in the world, is testing her new virtual reality game, eXistenZ with a focus group. As they begin, she is attacked by a fanatic assassin employing a bizarre organic gun. She flees with a young marketing trainee, Ted Pikul, who is suddenly assigned as her bodyguard. Unfortunately, her pod, an organic gaming device that contains the only copy of the eXistenZ game program, is damaged. To inspect it, she talks Ted into accepting a gameport in his own body so he can play the game with her. The events leading up to this, and the resulting game lead the pair on a strange adventure where reality and their actions are impossible to determine from either their own or the game's perspective.",English,"United Kingdom, France, Canada",3 wins & 14 nominations,https://m.media-amazon.com/images/M/MV5BZjk3MGRhN2EtN2IyYi00NjFkLWFmNTUtNWI3MzZiYjI2ZjRkXkEyXkFqcGc@._V1_SX300.jpg,68,6.8,"108,602",tt0120907,movie,N/A,"$2,856,712",N/A,N/A
2603,Nô,1998,N/A,25 Sep 1998,85 min,"Comedy, Drama",Robert Lepage,"Robert Lepage, André Morency","Anne-Marie Cadieux, Alexis Martin, Marie Gignac","This Canadian comedy, filmed in black and white and color and adapted from Lepage's play The Seven Branches of the River Ota. In October 1970, Montreal actress Sophie (Anne-Marie Cadieux) appears in a Feydeau farce at the Osaka World's Fair. Back in Montreal, her boyfriend Michel (Alexis Martin) watches the October Crisis on TV and sees Canadian Prime Minister Trudeau declare the War Measures Act. The Canadian Army patrols Montreal streets. Sophie learns she's pregnant and phones Michel. However, Michel is immersed in politics, while Sophie rejects the amorous advances of her co-star (Eric Bernier), becomes friendly with a blind translator, and passes an evening with frivolous Canadian embassy official Walter (Richard Frechette) and his wife Patricia (Marie Gignac). Meanwhile, in Montreal, Michael plots terrorist activities.","French, Japanese, English",Canada,2 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BMTI1NDE0NTgxNl5BMl5BanBnXkFtZTcwNzI5MjMyMQ@@._V1_SX300.jpg,N/A,7.0,449,tt0128370,movie,N/A,"$4,868",N/A,N/A
2604,Let It Come Down: The Life of Paul Bowles,1998,Not Rated,01 Apr 1999,75 min,"Documentary, Biography",Jennifer Baichwal,N/A,"Paul Bowles, William S. Burroughs, Cherifa","This documentary is a fascinating, poignant effort to assess the life of mysterious expatriate writer Paul Bowles.  It includes archival ""home movie"" footage, as well as interviews with William Burroughs, Allen Ginsberg, and other ""beat"" era writers who knew Bowles and his wife Jane during his 50 years in Morocco.  We see a man who is obviously on death's doorstep, but who has made a semblance of peace with himself and his past. He discusses his philosophy on writing (he basically doesn't have one), his life with Jane, his homosexuality, and his complex relationship with his adopted country. This film does not earn a higher rating, because it teases more than it tells . . . probably due to the difficulty of getting information from Bowles. It will make you want to read his autobiography and all his other literary works, if you haven't already done so.",English,Canada,2 nominations,https://m.media-amazon.com/images/M/MV5BMjA1NTc1MDUwNF5BMl5BanBnXkFtZTcwMzgyNzgxMQ@@._V1_SX300.jpg,N/A,6.4,136,tt0168950,movie,N/A,"$5,869",N/A,N/A
2605,Entrapment,1999,PG-13,30 Apr 1999,113 min,"Action, Crime, Romance",Jon Amiel,"Ron Bass, Michael Hertzberg, William Broyles Jr.","Sean Connery, Catherine Zeta-Jones, Ving Rhames","Following the theft of a highly-secured piece of artwork, an agent convinces her insurance agency employers to allow her to wriggle into the company of an aging but active master thief. Connery's burglar takes her on suspiciously and demands rigorous training before their first job together, stealing a highly-valued mask from a chichi party. Their deepening attraction and distrust could tear apart their partnership, but the promise of a bigger prize (some eight billion odd dollars) by Zeta-Jones keeps the game interesting. Only, who's playing with whom?",English,"United Kingdom, Germany, United States",4 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BZjliMDM0ZGQtMzA1Yy00MjZhLWI2NDgtODJhOWMyNTBlZDdhXkEyXkFqcGc@._V1_SX300.jpg,54,6.3,"125,330",tt0137494,movie,N/A,"$87,704,396",N/A,N/A
2606,Idle Hands,1999,R,30 Apr 1999,92 min,"Comedy, Fantasy, Horror",Rodman Flender,"Terri Hughes Burton, Ron Milbauer","Devon Sawa, Seth Green, Elden Henson","Seventeen year old slacker Anton Tobias wakes up one Halloween morning to discover that both of his parents have been turned into two headless Halloween decorations. After speaking to his equally irresponsible friends, Mick and Pnub, he discovers that his right hand has a blood-thirsty mind of its own and is hell-bent on wreaking havoc whether he likes it or not.",English,United States,4 nominations,https://m.media-amazon.com/images/M/MV5BNzAxOWZlNjUtZjQwNC00OWEzLWJiYmUtMjI4MmUxYjUxOWZlXkEyXkFqcGc@._V1_SX300.jpg,31,6.2,"47,497",tt0138510,movie,N/A,"$4,152,230",N/A,N/A
2607,Get Real,1998,R,30 Apr 1999,108 min,"Comedy, Drama, Romance",Simon Shore,Patrick Wilde,"Ben Silverstone, Brad Gorton, Charlotte Brittain","This tenderly romantic film tells the story of Steve, a young boy in a at secondary school, as he struggles with coming out and falling in love with John, the top athlete at school - who, amazingly, falls in love with him as well.",English,United Kingdom,6 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BODRjNzI5MmUtYTdlNy00M2VhLThjMTQtMzg1ODlhYjY4OWZiXkEyXkFqcGdeQXVyMTcwOTQzOTYy._V1_SX300.jpg,N/A,7.5,"14,768",tt0162973,movie,N/A,"$1,152,979",N/A,N/A
2608,Heaven,1998,R,30 Apr 1999,103 min,"Crime, Thriller",Scott Reynolds,"Chad Taylor, Scott Reynolds","Martin Donovan, Daniel Edwards, Richard Schiff","A divorced architect, fighting for custody of his son and battling addictions to alcohol and gambling, works off his debt to a sleazy strip club owner. There he meets a transsexual dancer whose ability to see the future will change his life forever.",English,"New Zealand, United States",1 win,https://m.media-amazon.com/images/M/MV5BMTIxMzIxOTc4NF5BMl5BanBnXkFtZTcwMTkwMjUxMQ@@._V1_SX300.jpg,N/A,6.5,894,tt0120697,movie,N/A,"$2,838",N/A,N/A
2610,Three Seasons,1999,PG-13,30 Apr 1999,104 min,Drama,Tony Bui,"Tony Bui, Timothy Linh Bui","Ngoc Hiep Nguyen, Ngoc Minh, Phat Trieu Hoang","An American in Ho Chi Minh City looks for a daughter he fathered during the war. He meets Woody, a child who's a street vendor, and when Woody's case of wares disappears, he thinks the soldier took it. Woody hunts for him. A cyclo driver, Hai, gives a ride to Lan, a hotel call girl, and starts waiting for her daily; he falls in love with her and tries to break through her tough veneer. Kien An, a young woman, takes a job harvesting lotuses in the ponds of Teacher Dao, a reclusive man who has leprosy. Her singing awakens him from depression, and he asks her to write down poetry he has composed. The characters' paths cross in small ways, around flowers and kindnesses.","English, Vietnamese","Vietnam, United States",7 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BMDVmZjhmNzAtMjU1Yy00YWE2LWI1NDQtNTA1MzkwNTViOTFmXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg,N/A,7.2,"3,311",tt0138874,movie,N/A,"$2,021,698",N/A,N/A
2612,Mildred Pierce,1945,Approved,20 Oct 1945,111 min,"Crime, Drama, Film-Noir",Michael Curtiz,"Ranald MacDougall, James M. Cain, William Faulkner","Joan Crawford, Jack Carson, Zachary Scott","When Mildred Pierce's out-of-work husband leaves her for another woman, Mildred decides to raise her two daughters on her own. Despite Mildred's financial successes in the restaurant business, her oldest daughter, Veda, resents her mother for degrading their social status. In the midst of a police investigation after the death of her second husband, Mildred must evaluate her own freedom and her complicated relationship with her daughter.","English, French",United States,Won 1 Oscar. 3 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BNmNhYmE4YWYtMDM3My00YzVhLWIyZTMtNzlmYTUzZmUxM2FjXkEyXkFqcGc@._V1_SX300.jpg,88,7.9,"29,206",tt0037913,movie,N/A,N/A,N/A,N/A
2613,Night of the Comet,1984,PG-13,16 Nov 1984,95 min,"Comedy, Horror, Sci-Fi",Thom Eberhardt,Thom Eberhardt,"Catherine Mary Stewart, Kelli Maroney, Robert Beltran","It's the first comet to buzz our planet Earth in 65 million years, and everyone seems to be celebrating its imminent arrival. Everyone except Regina Belmont, and her younger sister Samantha, two Valley Girls who care more about fashion trends than celestial phenomena. But upon daybreak, when the girls discover that they are the only residents of Los Angeles whom the comet hasn't vaporized or turned into a zombie, they would do what all Valley Girls do - they go shopping. However, with the help of a friendly truck driver, the girls save Earth and escape from flesh-eating zombies and blood-seeking scientists in hot pursuit.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BZWUyM2IxMzItNDljNi00MWQ5LWI0ZTctOThmZjJiYjU3NWJiXkEyXkFqcGc@._V1_SX300.jpg,59,6.3,"24,783",tt0087799,movie,N/A,"$14,418,922",N/A,N/A
2615,My Science Project,1985,PG,09 Aug 1985,94 min,"Action, Adventure, Comedy",Jonathan R. Betuel,Jonathan R. Betuel,"John Stockwell, Danielle von Zerneck, Fisher Stevens","Michael and Ellie break into a military junkyard to find a science project for Michael's class, and discover a strange glowing orb which absorbs electricity. When the orb begins to blend past, present, and future, its up to Michael and Ellie to stop the orb and save mankind.","English, Latin",United States,N/A,https://m.media-amazon.com/images/M/MV5BMmYxZWY5ZTEtNDBiNC00N2FiLWJhNzMtOTcxMDM0YWE4ZjVlXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_SX300.jpg,38,5.9,"6,594",tt0089652,movie,N/A,"$4,122,748",N/A,N/A
2616,Dick Tracy,1990,PG,15 Jun 1990,105 min,"Action, Comedy, Crime",Warren Beatty,"Chester Gould, Jim Cash, Jack Epps Jr.","Warren Beatty, Madonna, Al Pacino","All Tess Trueheart wants is to settle down to a quiet life with her boyfriend, detective Dick Tracy. But there's something pretty rotten going on in town, with someone pretty rotten behind it, and Tracy has his hands full with the likes of villain Big Boy Caprice and with the almost irresistible Breathless Mahoney.",English,United States,Won 3 Oscars. 9 wins & 36 nominations total,https://m.media-amazon.com/images/M/MV5BZDRmNmU2OGUtOWVjNC00NTI5LTg4ODQtNmY0NTNkY2ZhM2RkXkEyXkFqcGc@._V1_SX300.jpg,68,6.2,"66,742",tt0099422,movie,N/A,"$103,738,726",N/A,N/A
2617,The Mummy,1999,PG-13,07 May 1999,124 min,"Action, Adventure, Fantasy",Stephen Sommers,"Stephen Sommers, Lloyd Fonvielle, Kevin Jarre","Brendan Fraser, Rachel Weisz, John Hannah","An English librarian called Evelyn Carnahan becomes interested in starting an archaeological dig at the ancient city of Hamunaptra. She gains the help of Rick O'Connell, after saving him from his death. What Evelyn, her brother Jonathan and Rick are unaware of is that another group of explorers are interested in the same dig. Unfortunately for everyone, this group ends up unleashing a curse which been laid on the dead High Priest Imhotep. Now 'The Mummy' is awake and it's going to take a lot more than guns to send him back to where he came from.","English, Egyptian (Ancient), Arabic, Chinese, Hebrew, Hungarian",United States,Nominated for 1 Oscar. 5 wins & 24 nominations total,https://m.media-amazon.com/images/M/MV5BMTY4YWE0OGMtNjU0Yi00YzIwLTk3NTktM2ZiYWQwNjM4MmMxXkEyXkFqcGc@._V1_SX300.jpg,48,7.1,"470,957",tt0120616,movie,N/A,"$157,095,368",N/A,N/A
2618,The Castle,1997,R,07 May 1999,85 min,"Comedy, Drama",Rob Sitch,"Santo Cilauro, Tom Gleisner, Jane Kennedy","Michael Caton, Anne Tenney, Stephen Curry","A Melbourne family is very happy living where they do, near the Melbourne airport (according to Jane Kennedy, it's ""practically their back yard""). However, they are forced to leave their beloved home, by the Government and airport authorities. 'The Castle' is the story of how they fight to remain in their house, taking their case as far as the High Court.",English,Australia,2 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BYWYwODcxZDEtMDZjZi00OGMyLThkMjItYTNmYmZiMThjNDA2XkEyXkFqcGc@._V1_SX300.jpg,N/A,7.6,"17,789",tt0118826,movie,N/A,"$877,621",N/A,N/A
2619,Mascara,1999,R,07 May 1999,94 min,Drama,Linda Kandel,Linda Kandel,"Ione Skye, Lumi Cavazos, Amanda De Cadenet",Three women approaching 30 find themselves in varying degrees of unfortunate romance. The first still has emotional scars from her mother's long ago suicide and can't keep from noticing her photographer boy friend's not-too-furtive looks at his teen daughter's obviously nubile body. The second has just been married seven months and finds her husband is a credit card addict who quickly ruins their credit rating. The last is separated from her philandering husband and is having a series of revengeful affairs that ultimately lead to a beating by one of her pick-ups.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTQyMDMwNTYwMV5BMl5BanBnXkFtZTYwNzEwMzg5._V1_SX300.jpg,N/A,4.6,184,tt0188052,movie,N/A,N/A,N/A,N/A
2620,This Is My Father,1998,R,07 May 1999,119 min,"Drama, Romance",Paul Quinn,Paul Quinn,"Aidan Quinn, James Caan, Jacob Tierney","Widowed Kieran Johnson is a lonely, middle-aged, Chicago-based high school history teacher who feels disconnected to his life. He decides to take a trip to his mother's small old hometown of Kilronan, County Galway, Ireland after he discovers an old photograph of her, she who now cannot speak due to a stroke, with a man he has never seen. He suspects this man may be his biological father. On the urging of his sister, Kieran takes his teen-aged nephew Jack on the trip. In Kilronan, Mrs. Kearney, the innkeeper's mother and a bit of a gypsy woman who has lived in the area for the better part of her life, tells Kieran and Jack about life in the town in 1939 when a high-spirited Fiona Flynn, Kieran's mother, started seeing a peat farmer named Kieran O'Day. Kieran O'Day grew up a ""poorhouse bastard"", and as such he was always shy and considered an outsider amongst the townsfolk. Because of his standing in the community and the differences in their ages (she being only seventeen, he in his thirties), Fiona and Kieran's relationship was looked down upon by those considered the upstanding in town, including Fiona's widowed mother, Mary Flynn, and those associated with the church. Mrs. Kearney slowly tells the entire story of Kieran and Fiona's relationship, the tragedy that prevented their love for not being enough to endure the scrutiny, the stories of the ""curses"" that befell the Flynn family, and the truth behind the person Kieran Johnson knew as his father.",English,"Ireland, Canada",2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BYWQ0NDJjMTYtYTYwOC00ZjlkLTkyN2UtNWQxOWQ4Y2I5M2YyXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.9,"1,844",tt0120865,movie,N/A,"$1,083,975",N/A,N/A
2623,Trippin',1999,R,12 May 1999,94 min,Comedy,David Raynr,Gary Hardwick,"Deon Richmond, Donald Faison, Guy Torry","Greg is near the end of his senior year in high school, wanting to go to the prom, eyeing Cinny (the school's beauty with brains) from afar, and regularly trippin', daydreaming about being a big success as a poet, a student, a lover. His mom wants him to apply to colleges, but Greg hasn't a clue. One of his teachers, Mr. Shapic, tries to inspire him, too. He finally figures out he can get close to Cinny if he asks her for help with college applications. But friendship isn't enough, he wants romance and a prom date. So, he tells a few lies and, for awhile, it seems to be working. Then, things fall apart and Greg has to figure out how to put the trippin aside and get real.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYWYzZTAzMTgtYzFmZC00NmIwLTg4MWEtNjE1ZjFjNThjOTUyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,5.3,"1,391",tt0160298,movie,N/A,"$9,017,070",N/A,N/A
2624,After Life,1998,Not Rated,17 Apr 1999,119 min,"Drama, Fantasy",Hirokazu Koreeda,Hirokazu Koreeda,"Arata Iura, Erika Oda, Susumu Terajima","A small mid-20th century social-service-style office is a waystation for the souls of the recently deceased, where they are processed before entering their personal heaven - a single happy memory re-experienced for eternity. Every Monday, a new group of recently deceased people check in, and the ""social workers"" in the lodge explain their situation. Once the newly-dead have identified their happiest memories, workers design and replicate each person's chosen memory, which is staged and filmed. At the end of the week, the recently deceased watch the films of their recreated happiest memories in a screening room. As soon as each person sees his or her own memory, he or she vanishes to whatever state of existence lies beyond and takes only that single memory with them. The story pays most attention to two of the ""counselors,"" Takashi (Arata) and Shiori (Oda). Takashi has been assigned to help an old man, Ichiro (played by Naito Taketoshi), select his memory. Reviewing videotape of Ichiro's life, Takashi learns that Ichiro had married Takashi's former fiancée after Takashi had been killed during World War II. Takashi has Ichiro assigned to another counselor, but is still troubled by his memories, causing both him and his quasi-romantic interest Shiori to re-examine their (after-) lives.",Japanese,Japan,7 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BN2JhYzY1ZDctMTRjNi00ZDEyLTk3YzktODVjY2U1OWQ5M2VhXkEyXkFqcGc@._V1_SX300.jpg,91,7.6,"14,234",tt0165078,movie,N/A,"$801,985",N/A,N/A
2626,Edge of Seventeen,1998,TV-MA,20 Apr 2000,99 min,"Comedy, Drama, Romance",David Moreton,Todd Stephens,"Chris Stafford, Tina Holmes, Andersen Gabrych",A teenager copes with his sexuality on the last day of school in 1984. It shows him coping with being gay and being with friends.,English,United States,5 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BOTlmNzA3YWUtMTFkZi00M2FjLWFlYWMtODExZTQ1MzM5NjEzXkEyXkFqcGc@._V1_SX300.jpg,67,6.8,"7,183",tt0138414,movie,N/A,"$871,759",N/A,N/A
2627,Endurance,1998,G,14 May 1999,83 min,"Biography, Drama, Sport","Leslie Woodhead, Bud Greenspan",Leslie Woodhead,"Haile Gebrselassie, Shawananness Gebrselassie, Yonas Zergaw","The gold medal for the men's 10,000-metre race in the 1996 Atlanta Olympics is won by Ethiopian Haile Gebrselassie.",English,"United Kingdom, Germany, United States",N/A,https://m.media-amazon.com/images/M/MV5BNGU1NDJhOTQtN2MyNy00YzUwLTk1MDUtYTJhNzM2YjM5ZGNjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,6.3,449,tt0120659,movie,N/A,"$137,124",N/A,N/A
2628,Star Wars: Episode I - The Phantom Menace,1999,PG,19 May 1999,136 min,"Action, Adventure, Fantasy",George Lucas,George Lucas,"Ewan McGregor, Liam Neeson, Natalie Portman","The evil Trade Federation, led by Nute Gunray is planning to take over the peaceful world of Naboo. Jedi Knights Qui-Gon Jinn and Obi-Wan Kenobi are sent to confront the leaders. But not everything goes to plan. The two Jedi escape, and along with their new Gungan friend, Jar Jar Binks head to Naboo to warn Queen Amidala, but droids have already started to capture Naboo and the Queen is not safe there. Eventually, they land on Tatooine, where they become friends with a young boy known as Anakin Skywalker. Qui-Gon is curious about the boy, and sees a bright future for him. The group must now find a way of getting to Coruscant and to finally solve this trade dispute, but there is someone else hiding in the shadows. Are the Sith really extinct? Is the Queen really who she says she is? And what's so special about this young boy?","English, Sanskrit","United States, United Kingdom",Nominated for 3 Oscars. 28 wins & 71 nominations total,https://m.media-amazon.com/images/M/MV5BODVhNGIxOGItYWNlMi00YTA0LWI3NTctZmQxZGUwZDEyZWI4XkEyXkFqcGc@._V1_SX300.jpg,51,6.5,"873,624",tt0120915,movie,N/A,"$487,576,624",N/A,N/A
2629,The Love Letter,1999,R,21 May 1999,88 min,"Comedy, Drama, Romance",Peter Ho-Sun Chan,"Cathleen Schine, Maria Maggenti","Kate Capshaw, Tom Everett Scott, Tom Selleck",The life of a provincial town becomes stormy after the appearance of an anonymous love letter.,English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BZmMyOTc5Y2QtMjNhNC00OTEyLWEyMzAtMTA0ZDU0MzVlOTE2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,5.5,"4,725",tt0166252,movie,N/A,"$8,302,478",N/A,N/A
2631,Frogs for Snakes,1998,R,14 Aug 1998,108 min,"Comedy, Crime, Thriller",Amos Poe,Amos Poe,"José Rafael Arango, Nicole Arlyn, David Cale","A group of unemployed theater actors survive by working as illegal money collectors. The loan shark they are working for owns an Off-Broadway theater. As he decided to play ""American Buffalo"" there, a bloody battle for the favorite roles begin.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BZjNiOTRmNDYtZTYxYy00Mjk3LWFhMGMtODkzOWI3YTM0MmFhXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,4.2,390,tt0120680,movie,N/A,"$21,589",N/A,N/A
2633,The Mummy,1932,TV-14,22 Dec 1932,73 min,"Fantasy, Horror",Karl Freund,"Nina Wilcox Putnam, Richard Schayer, John L. Balderston","Boris Karloff, Zita Johann, David Manners","In 1921 a field expedition in Egypt discovers the mummy of ancient Egyptian prince Im-Ho-Tep, who was condemned and buried alive for sacrilege. Also found in the tomb is the Scroll of Thoth, which can bring the dead back to life. One night a young member of the expedition reads the Scroll out loud, and then goes insane, realizing that he has brought Im-Ho-Tep back to life. Ten years later, disguised as a modern Egyptian, the mummy attempts to reunite with his lost love, an ancient princess who has been reincarnated into a beautiful young woman.","English, Arabic, French, Egyptian (Ancient)",United States,1 win & 4 nominations,https://m.media-amazon.com/images/M/MV5BMWNjNzQ5ZjItOTFjOC00OWE2LThmNmEtYTkzNGM3NDEwZjA1XkEyXkFqcGc@._V1_SX300.jpg,N/A,7.0,"30,807",tt0023245,movie,N/A,N/A,N/A,N/A
2634,The Mummy,1959,Unrated,16 Dec 1959,88 min,"Adventure, Horror",Terence Fisher,Jimmy Sangster,"Peter Cushing, Christopher Lee, Yvonne Furneaux",In the 1890s a team of British archaeologists discover the untouched tomb of Princess Ananka but accidentally bring the mummified body of her High Priest back to life. Three years later back in England a follower of the same Egyptian religion unleashes the mummy to exact grisly revenge on the despoilers of the sacred past.,English,United Kingdom,1 nomination,https://m.media-amazon.com/images/M/MV5BZjk1ODY1NWItZDhjNy00MGU3LWJjYzEtYmJkMWU3ODY5ZmRiXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_SX300.jpg,62,6.6,"11,137",tt0053085,movie,N/A,N/A,N/A,N/A
2635,The Mummy's Curse,1944,Approved,22 Dec 1944,60 min,"Action, Drama, Fantasy",Leslie Goodwins,"Bernard Schubert, Leon Abrams, Dwight V. Babcock","Lon Chaney Jr., Peter Coe, Virginia Christine","An irrigation project in the rural bayous of Louisiana unearths living mummy Kharis, who was buried in quicksand twenty-five years earlier.","English, French",United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMGEyMTQ1YzItMmVkNC00NTgxLThkNTEtYjhlNmY0N2JlZWUyXkEyXkFqcGdeQXVyNDk5OTY0MDk@._V1_SX300.jpg,N/A,5.4,"3,445",tt0037098,movie,N/A,N/A,N/A,N/A
2636,The Mummy's Ghost,1944,Approved,07 Jul 1944,61 min,"Fantasy, Horror",Reginald Le Borg,"Griffin Jay, Henry Sucher, Brenda Weisberg","Lon Chaney Jr., John Carradine, Robert Lowery","An Egyptian high priest travels to America to reclaim the bodies of ancient Egyptian princess Ananka and her living guardian mummy Kharis. Learning that Ananka's spirit has been reincarnated into another body, he kidnaps a young woman of Egyptian descent with a mysterious resemblance to the princess. However, the high priest's greedy desires cause him to lose control of the mummy.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BZWEwZGUxMmMtZTQ2NC00M2YxLTkyYzgtNjlmMmJiMTM5ZWZlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,5.6,"3,515",tt0037099,movie,N/A,N/A,N/A,N/A
